student_id,project_id,project_title,domain,tech_stack,complexity,team_size,has_deployment,has_github,duration_weeks,year
S0385,P0781,Cryptocurrency Price Predictor,Finance,"R,Shiny,quantmod",Advanced,4+,True,True,15,2022
S0385,P0782,Budget Planning Tool,Finance,"Python,Pandas,yfinance",Basic,3,False,False,5,2024
S0385,P0783,Motor Speed Controller,Embedded,"C,Arduino,PCB Design",Intermediate,2,False,True,5,2023
S0386,P0784,Budget Planning Tool,Finance,"Excel,VBA,SQL",Basic,2,False,False,4,2025
S0386,P0785,Booking System for Hotels,Web,"Angular,Spring Boot,MySQL",Basic,3,False,False,6,2025
S0387,P0786,Line Following Robot,Embedded,"C,PIC,Assembly",Advanced,2,False,False,15,2024
S0387,P0787,Employee Attrition Analysis,Data,"Python,Databricks,Spark",Basic,4+,False,False,4,2025
S0388,P0788,Customer Segmentation Analysis,Data,"Python,SQL,Tableau",Intermediate,2,False,False,7,2022
S0388,P0789,COVID-19 Data Analysis Dashboard,Data,"Python,PySpark,Hadoop",Intermediate,1,False,True,9,2023
S0389,P0790,Recommendation Engine for E-commerce,AI_ML,"Python,Hugging Face,Transformers",Advanced,1,False,True,15,2025
S0390,P0791,AI-Powered Resume Screener,AI_ML,"Python,OpenCV,NumPy",Intermediate,1,True,False,9,2023
S0392,P0792,Blog Platform with Auth,Web,"Next.js,Prisma,PostgreSQL",Intermediate,2,True,False,6,2025
S0392,P0793,Smart Home Automation System,IoT,"Raspberry Pi,Python,MQTT",Intermediate,2,True,True,10,2024
S0393,P0794,Attendance Management System,Other,"PHP,Laravel,MySQL",Basic,2,False,False,3,2023
S0393,P0795,Online Learning Management System,Web,"Angular,Spring Boot,MySQL",Advanced,1,False,False,17,2025
S0394,P0796,QR Code Generator,Other,"Java,Spring,MySQL",Advanced,4+,True,True,13,2024
S0395,P0797,Inventory Management System,Other,"PHP,Laravel,MySQL",Advanced,3,True,False,15,2024
S0395,P0798,Industrial IoT Dashboard,IoT,"Raspberry Pi,Python,MQTT",Basic,2,False,False,5,2025
S0395,P0799,RFID-based Attendance System,Embedded,"C++,STM32,FreeRTOS",Intermediate,3,False,False,11,2025
S0396,P0800,Object Detection with YOLO,AI_ML,"Python,OpenCV,NumPy",Intermediate,2,True,True,11,2023
S0396,P0801,Travel Planner Application,Other,"Java,Spring,MySQL",Intermediate,2,True,False,5,2024
S0396,P0802,Chatbot using NLP and Transformers,AI_ML,"Python,Scikit-learn,Pandas",Basic,3,False,False,4,2023
S0397,P0803,Line Following Robot,Embedded,"C++,STM32,FreeRTOS",Intermediate,2,True,True,12,2024
S0397,P0804,Digital Lock System,Embedded,"C,Arduino,PCB Design",Basic,4+,False,True,4,2023
S0398,P0805,Retail Demand Forecasting,Data,"Python,Pandas,Matplotlib",Intermediate,2,False,True,9,2022
S0399,P0806,Line Following Robot,Embedded,"C,ARM,RTOS",Intermediate,3,True,False,6,2025
S0399,P0807,Chatbot using NLP and Transformers,AI_ML,"Python,Scikit-learn,Pandas",Intermediate,4+,True,False,5,2025
S0399,P0808,Object Detection with YOLO,AI_ML,"Python,TensorFlow,Docker",Basic,3,False,True,6,2024
S0399,P0809,Fitness Tracking App,Other,"Java,Spring,MySQL",Intermediate,3,False,True,4,2023
S0400,P0810,Fitness Tracking App,Other,"PHP,Laravel,MySQL",Intermediate,2,False,True,8,2023
S0400,P0811,E-Commerce Platform,Web,"Django,Bootstrap,PostgreSQL",Advanced,1,False,True,9,2024
S0400,P0812,Online Voting System,Web,"React,Express,PostgreSQL",Basic,2,False,False,3,2022
S0401,P0813,Fake News Detection System,AI_ML,"Python,Keras,Streamlit",Intermediate,2,False,True,4,2023
S0402,P0814,Healthcare Cost Analysis,Data,"Python,Databricks,Spark",Advanced,2,False,True,11,2025
S0402,P0815,Real-time Chat Application,Web,"Vue.js,Django,SQLite",Advanced,2,True,True,19,2024
S0402,P0816,Drone Flight Controller,Embedded,"C,PIC,Assembly",Intermediate,2,True,True,4,2024
S0403,P0817,Stock Market Trend Analysis,Data,"R,ggplot2,dplyr",Advanced,3,True,True,12,2023
S0404,P0818,Smart Home Automation System,IoT,"NodeMCU,C,Blynk",Advanced,2,False,True,13,2025
S0404,P0819,Stock Portfolio Tracker,Finance,"Python,Pandas,yfinance",Intermediate,2,False,False,10,2022
S0404,P0820,AI-Powered Resume Screener,AI_ML,"Python,TensorFlow,Docker",Basic,2,False,True,2,2024
S0404,P0821,Travel Planner Application,Other,"Kotlin,Android Studio,Firebase",Advanced,2,True,True,15,2024
S0405,P0822,Education Data Mining,Data,"Python,Pandas,Seaborn",Basic,3,False,False,6,2023
S0405,P0823,Pulse Oximeter Design,Embedded,"Verilog,FPGA,ModelSim",Advanced,3,False,True,14,2022
S0405,P0824,Social Media Dashboard,Web,"Django,Bootstrap,PostgreSQL",Basic,1,False,True,2,2024
S0406,P0825,Cryptocurrency Price Predictor,Finance,"R,Shiny,quantmod",Intermediate,3,False,False,7,2024
S0406,P0826,Smart Parking System,IoT,"NodeMCU,C,Blynk",Advanced,1,True,False,8,2025
S0407,P0827,Air Quality Monitoring System,IoT,"Arduino,Python,Firebase",Basic,4+,False,False,3,2024
S0407,P0828,Inventory Management System,Other,"Kotlin,Android Studio,Firebase",Intermediate,2,False,True,9,2025
S0408,P0829,Music Player Application,Other,"Kotlin,Android Studio,Firebase",Basic,3,False,False,6,2025
S0408,P0830,Credit Risk Assessment,Finance,"Python,Dash,Plotly",Intermediate,1,False,False,8,2025
S0408,P0831,Personal Finance Manager,Finance,"Excel,VBA,SQL",Advanced,2,True,True,16,2024
S0408,P0832,Chatbot using NLP and Transformers,AI_ML,"Python,OpenCV,NumPy",Intermediate,3,False,True,4,2025
S0409,P0833,Library Management System,Web,"React,Firebase,Tailwind",Intermediate,3,False,True,7,2025
S0409,P0834,Budget Planning Tool,Finance,"Python,Pandas,yfinance",Basic,2,False,True,6,2023
S0409,P0835,Online Learning Management System,Web,"Angular,Spring Boot,MySQL",Basic,1,False,False,3,2024
S0410,P0836,Line Following Robot,Embedded,"C,Arduino,PCB Design",Basic,2,False,False,4,2025
S0411,P0837,File Encryption Tool,Other,"Python,Flask,SQLite",Advanced,3,True,True,17,2023
S0411,P0838,Budget Planning Tool,Finance,"R,Shiny,quantmod",Intermediate,1,True,False,9,2025
S0411,P0839,Cryptocurrency Price Predictor,Finance,"R,Shiny,quantmod",Advanced,3,True,True,15,2024
S0413,P0840,Credit Risk Assessment,Finance,"Python,NumPy,Matplotlib",Basic,1,False,False,2,2024
S0413,P0841,Smart Agriculture System,IoT,"NodeMCU,C,Blynk",Advanced,4+,True,True,9,2023
S0414,P0842,Credit Risk Assessment,Finance,"Excel,VBA,SQL",Intermediate,1,False,True,8,2022
S0414,P0843,Smart Agriculture System,IoT,"Arduino,C++,Sensors",Intermediate,3,False,False,4,2023
S0415,P0844,Travel Planner Application,Other,"PHP,Laravel,MySQL",Basic,1,False,False,3,2023
S0416,P0845,Booking System for Hotels,Web,"Next.js,Prisma,PostgreSQL",Basic,2,False,False,6,2025
S0417,P0846,Sales Forecasting Model,Data,"R,ggplot2,dplyr",Basic,3,True,False,6,2025
S0417,P0847,Industrial IoT Dashboard,IoT,"NodeMCU,C,Blynk",Basic,4+,True,True,4,2023
S0418,P0848,Smart Home Automation System,IoT,"Raspberry Pi,Python,MQTT",Basic,3,True,False,6,2024
S0419,P0849,Drone Flight Controller,Embedded,"C,Arduino,PCB Design",Basic,3,False,False,4,2024
S0420,P0850,E-Commerce Platform,Web,"HTML,CSS,JavaScript",Basic,1,False,False,3,2022
S0420,P0851,Crime Data Visualization,Data,"SQL,Python,Airflow",Basic,3,False,True,3,2023
S0421,P0852,Food Delivery App,Web,"Django,Bootstrap,PostgreSQL",Advanced,2,True,False,9,2023
S0421,P0853,RFID-based Attendance System,Embedded,"C,Arduino,PCB Design",Basic,3,True,True,5,2025
S0421,P0854,Object Detection with YOLO,AI_ML,"Python,Keras,Streamlit",Basic,3,False,False,3,2023
S0422,P0855,Social Media Dashboard,Web,"Next.js,Prisma,PostgreSQL",Intermediate,1,False,True,5,2023
S0422,P0856,Line Following Robot,Embedded,"Verilog,FPGA,ModelSim",Basic,3,True,False,2,2024
S0422,P0857,Supply Chain Analytics,Data,"Python,PySpark,Hadoop",Intermediate,2,False,True,6,2022
S0423,P0858,Traffic Light Controller,Embedded,"C,ARM,RTOS",Advanced,1,True,True,8,2022
S0423,P0859,Customer Churn Prediction,AI_ML,"Python,Hugging Face,Transformers",Intermediate,4+,False,False,12,2024
S0424,P0860,Smart Home Automation System,IoT,"Raspberry Pi,Python,MQTT",Intermediate,3,False,False,10,2023
S0424,P0861,QR Code Generator,Other,"Java,Spring,MySQL",Basic,2,True,False,5,2024
S0424,P0862,File Encryption Tool,Other,"Java,Spring,MySQL",Basic,3,False,True,2,2023
S0425,P0863,Stock Portfolio Tracker,Finance,"Python,Dash,Plotly",Basic,3,False,False,3,2023
S0425,P0864,Social Media Dashboard,Web,"React,Firebase,Tailwind",Basic,2,False,False,4,2022
S0426,P0865,Blog Platform with Auth,Web,"React,Node.js,MongoDB",Basic,2,False,False,6,2022
S0427,P0866,Personal Finance Manager,Finance,"Python,NumPy,Matplotlib",Basic,2,False,False,2,2025
S0427,P0867,Invoice Management System,Finance,"Python,Dash,Plotly",Basic,3,False,True,3,2025
S0427,P0868,Object Detection with YOLO,AI_ML,"Python,TensorFlow,Docker",Intermediate,2,False,True,11,2022
S0428,P0869,Booking System for Hotels,Web,"React,Express,PostgreSQL",Intermediate,1,False,True,11,2022
S0428,P0870,Weather Pattern Analysis,Data,"Python,Databricks,Spark",Advanced,4+,False,True,20,2025
S0428,P0871,Loan Default Prediction,Finance,"Python,Pandas,yfinance",Intermediate,4+,False,True,7,2025
S0429,P0872,Budget Planning Tool,Finance,"Excel,VBA,SQL",Basic,1,False,False,5,2024
S0429,P0873,Blog Platform with Auth,Web,"React,Node.js,MongoDB",Intermediate,3,False,False,9,2024
S0430,P0874,Travel Planner Application,Other,"Java,Spring,MySQL",Intermediate,3,False,True,6,2025
S0430,P0875,Stock Portfolio Tracker,Finance,"Python,Pandas,yfinance",Basic,3,False,True,3,2022
S0430,P0876,Smart Home Automation System,IoT,"Arduino,C++,Sensors",Advanced,4+,True,True,11,2024
S0430,P0877,Credit Risk Assessment,Finance,"Python,Dash,Plotly",Advanced,1,False,True,13,2023
S0431,P0878,Traffic Light Controller,Embedded,"C,Arduino,PCB Design",Intermediate,3,False,False,11,2025
S0431,P0879,File Encryption Tool,Other,"Kotlin,Android Studio,Firebase",Advanced,3,False,True,15,2024
S0432,P0880,Sales Forecasting Model,Data,"Python,PySpark,Hadoop",Intermediate,1,False,False,8,2024
S0433,P0881,Object Detection with YOLO,AI_ML,"Python,TensorFlow,Docker",Intermediate,3,True,True,10,2025
S0433,P0882,Motor Speed Controller,Embedded,"Verilog,FPGA,ModelSim",Basic,2,False,False,4,2025
S0434,P0883,Smart Agriculture System,IoT,"NodeMCU,C,Blynk",Intermediate,4+,False,True,7,2022
S0434,P0884,Password Manager,Other,"Java,Spring,MySQL",Intermediate,3,False,False,7,2024
S0435,P0885,Hospital Management System,Web,"React,Express,PostgreSQL",Basic,2,False,False,3,2024
S0435,P0886,Event Management Platform,Web,"Next.js,Prisma,PostgreSQL",Intermediate,3,True,True,5,2022
S0436,P0887,Industrial IoT Dashboard,IoT,"NodeMCU,C,Blynk",Basic,2,False,False,5,2022
S0437,P0888,Personal Finance Manager,Finance,"Python,Pandas,yfinance",Basic,2,False,True,3,2024
S0437,P0889,Smart Home Automation System,IoT,"Raspberry Pi,Python,MQTT",Intermediate,4+,False,False,4,2023
S0437,P0890,Blog Platform with Auth,Web,"Next.js,Prisma,PostgreSQL",Intermediate,1,False,False,4,2025
S0438,P0891,File Encryption Tool,Other,"C#,.NET,SQL Server",Advanced,2,True,True,16,2025
S0438,P0892,Smart Home Automation System,IoT,"NodeMCU,C,Blynk",Basic,3,False,True,3,2023
S0439,P0893,Loan Default Prediction,Finance,"Python,Dash,Plotly",Intermediate,2,False,False,8,2024
S0439,P0894,Line Following Robot,Embedded,"C,Arduino,PCB Design",Intermediate,4+,False,True,10,2024
S0440,P0895,Smart Parking System,IoT,"Arduino,Python,Firebase",Intermediate,2,False,False,5,2022
S0440,P0896,Library Management System,Web,"HTML,CSS,JavaScript",Basic,3,False,True,3,2023
S0441,P0897,Music Player Application,Other,"Python,Flask,SQLite",Basic,2,True,True,4,2025
S0442,P0898,E-Commerce Platform,Web,"HTML,CSS,JavaScript",Advanced,4+,False,False,18,2022
S0442,P0899,Stock Market Trend Analysis,Data,"Python,Pandas,Matplotlib",Advanced,1,True,True,20,2023
S0442,P0900,Hospital Management System,Web,"Next.js,Prisma,PostgreSQL",Advanced,4+,True,True,10,2024
S0442,P0901,Digital Lock System,Embedded,"C,ARM,RTOS",Intermediate,1,True,False,12,2023
S0443,P0902,Water Quality Sensor Network,IoT,"Arduino,C++,Sensors",Advanced,3,True,True,8,2023
S0443,P0903,Retail Demand Forecasting,Data,"Python,Pandas,Seaborn",Intermediate,4+,False,True,11,2023
S0443,P0904,QR Code Generator,Other,"PHP,Laravel,MySQL",Intermediate,2,False,False,5,2022
S0444,P0905,Fitness Tracking App,Other,"Python,Flask,SQLite",Advanced,1,True,True,14,2022
S0444,P0906,Cryptocurrency Price Predictor,Finance,"R,Shiny,quantmod",Intermediate,3,True,False,7,2024
S0445,P0907,Air Quality Monitoring System,IoT,"ESP32,MicroPython,ThingSpeak",Intermediate,3,True,False,5,2025
S0445,P0908,Stock Portfolio Tracker,Finance,"R,Shiny,quantmod",Intermediate,3,False,False,12,2023
S0445,P0909,COVID-19 Data Analysis Dashboard,Data,"Python,Pandas,Seaborn",Intermediate,1,False,True,6,2024
S0446,P0910,Smart Energy Meter,IoT,"Arduino,Python,Firebase",Intermediate,4+,False,True,12,2025
S0446,P0911,Portfolio Website with CMS,Web,"Vue.js,Django,SQLite",Basic,3,False,False,6,2024
S0446,P0912,Wearable Health Monitor,IoT,"ESP32,MicroPython,ThingSpeak",Advanced,3,False,True,9,2024
S0446,P0913,Travel Planner Application,Other,"Python,Flask,SQLite",Advanced,1,False,True,18,2024
S0447,P0914,Portfolio Website with CMS,Web,"React,Firebase,Tailwind",Basic,2,False,True,6,2025
S0448,P0915,Sign Language Recognition System,AI_ML,"Python,Hugging Face,Transformers",Basic,3,False,True,4,2023
S0448,P0916,Customer Segmentation Analysis,Data,"R,ggplot2,dplyr",Intermediate,1,False,False,7,2023
S0448,P0917,Object Detection with YOLO,AI_ML,"Python,TensorFlow,Flask",Advanced,4+,True,True,12,2024
S0449,P0918,Text Summarization using BERT,AI_ML,"Python,Keras,Streamlit",Intermediate,3,False,True,12,2023
S0449,P0919,Sales Forecasting Model,Data,"R,ggplot2,dplyr",Intermediate,3,True,False,7,2024
S0449,P0920,Employee Attrition Analysis,Data,"Python,Power BI,Excel",Basic,1,False,False,4,2024
S0450,P0921,Line Following Robot,Embedded,"C++,STM32,FreeRTOS",Intermediate,2,False,False,6,2023
S0450,P0922,Digital Lock System,Embedded,"C++,STM32,FreeRTOS",Basic,3,False,False,2,2025
S0451,P0923,Booking System for Hotels,Web,"HTML,CSS,JavaScript",Basic,2,False,False,2,2024
S0451,P0924,Cryptocurrency Price Predictor,Finance,"R,Shiny,quantmod",Intermediate,2,True,True,9,2025
S0452,P0925,Expense Tracker App,Web,"HTML,CSS,JavaScript",Advanced,1,False,True,12,2024
S0452,P0926,Budget Planning Tool,Finance,"Python,NumPy,Matplotlib",Advanced,4+,True,True,11,2025
S0452,P0927,RFID-based Attendance System,Embedded,"Verilog,FPGA,ModelSim",Advanced,1,True,True,9,2024
S0453,P0928,File Encryption Tool,Other,"Python,Flask,SQLite",Basic,2,False,False,5,2025
S0453,P0929,Supply Chain Analytics,Data,"Python,Power BI,Excel",Basic,2,True,False,5,2024
S0454,P0930,Smart Home Automation System,IoT,"NodeMCU,C,Blynk",Basic,2,False,False,4,2024
S0454,P0931,Expense Tracker App,Web,"React,Node.js,MongoDB",Intermediate,3,True,False,8,2024
S0455,P0932,E-Commerce Platform,Web,"React,Firebase,Tailwind",Intermediate,4+,False,True,4,2024
S0456,P0933,Loan Default Prediction,Finance,"Excel,VBA,SQL",Basic,3,False,True,5,2024
S0457,P0934,Water Quality Sensor Network,IoT,"Arduino,C++,Sensors",Intermediate,2,False,True,6,2023
S0457,P0935,Inventory Management System,Other,"C#,.NET,SQL Server",Basic,2,False,True,5,2024
S0458,P0936,Predictive Maintenance using ML,AI_ML,"Python,PyTorch,FastAPI",Basic,2,True,True,6,2024
S0458,P0937,Online Learning Management System,Web,"Vue.js,Django,SQLite",Intermediate,1,False,False,12,2024
S0458,P0938,Attendance Management System,Other,"Kotlin,Android Studio,Firebase",Advanced,3,True,True,8,2022
S0458,P0939,Expense Tracker App,Web,"React,Node.js,MongoDB",Intermediate,3,False,True,10,2023
S0459,P0940,Smart Agriculture System,IoT,"Arduino,Python,Firebase",Basic,1,False,True,4,2022
S0459,P0941,Supply Chain Analytics,Data,"R,ggplot2,dplyr",Basic,3,False,True,2,2022
S0460,P0942,Online Voting System,Web,"React,Express,PostgreSQL",Basic,3,False,False,2,2025
S0460,P0943,Credit Risk Assessment,Finance,"Python,Dash,Plotly",Basic,2,True,True,6,2023
S0461,P0944,Loan Default Prediction,Finance,"Python,Pandas,yfinance",Intermediate,1,True,False,6,2024
S0461,P0945,QR Code Generator,Other,"Kotlin,Android Studio,Firebase",Intermediate,2,True,True,9,2022
S0461,P0946,Music Player Application,Other,"Kotlin,Android Studio,Firebase",Basic,3,False,False,6,2024
S0462,P0947,Pulse Oximeter Design,Embedded,"C,PIC,Assembly",Advanced,3,False,True,10,2024
S0464,P0948,Smart Agriculture System,IoT,"ESP32,MicroPython,ThingSpeak",Basic,3,False,False,3,2023
S0464,P0949,Industrial IoT Dashboard,IoT,"Arduino,C++,Sensors",Basic,1,False,False,5,2023
S0464,P0950,Sign Language Recognition System,AI_ML,"Python,Hugging Face,Transformers",Intermediate,3,True,True,11,2023
S0466,P0951,Digital Lock System,Embedded,"C,ARM,RTOS",Intermediate,1,False,True,10,2025
S0466,P0952,File Encryption Tool,Other,"Python,Flask,SQLite",Advanced,4+,True,True,17,2022
S0466,P0953,Credit Risk Assessment,Finance,"Python,Dash,Plotly",Intermediate,4+,False,True,5,2024
S0467,P0954,Real-time Chat Application,Web,"HTML,CSS,JavaScript",Intermediate,2,False,True,10,2025
S0467,P0955,Loan Default Prediction,Finance,"Python,Dash,Plotly",Intermediate,2,True,True,7,2022
S0467,P0956,Traffic Light Controller,Embedded,"C,ARM,RTOS",Intermediate,2,False,False,8,2024
S0468,P0957,Credit Risk Assessment,Finance,"Excel,VBA,SQL",Intermediate,2,False,True,7,2025
S0468,P0958,Stock Portfolio Tracker,Finance,"R,Shiny,quantmod",Advanced,2,True,True,14,2023
S0469,P0959,Water Quality Sensor Network,IoT,"Arduino,C++,Sensors",Intermediate,3,False,False,8,2024
S0470,P0960,Sales Forecasting Model,Data,"Python,PySpark,Hadoop",Intermediate,1,True,True,7,2023
S0471,P0961,Air Quality Monitoring System,IoT,"Arduino,Python,Firebase",Basic,4+,False,False,2,2024
S0471,P0962,Invoice Management System,Finance,"Python,Dash,Plotly",Intermediate,2,False,True,10,2024
S0472,P0963,QR Code Generator,Other,"Java,Spring,MySQL",Intermediate,3,False,False,4,2022
S0472,P0964,Portfolio Website with CMS,Web,"React,Express,PostgreSQL",Advanced,4+,True,True,10,2024
S0472,P0965,Invoice Management System,Finance,"Python,NumPy,Matplotlib",Basic,3,False,False,2,2023
S0473,P0966,Sign Language Recognition System,AI_ML,"Python,PyTorch,FastAPI",Basic,1,False,False,4,2022
S0474,P0967,Water Quality Sensor Network,IoT,"Raspberry Pi,Python,MQTT",Intermediate,2,False,True,6,2025
S0474,P0968,QR Code Generator,Other,"PHP,Laravel,MySQL",Intermediate,2,True,False,9,2024
S0474,P0969,Wearable Health Monitor,IoT,"NodeMCU,C,Blynk",Basic,3,False,False,4,2023
S0474,P0970,Speech Emotion Recognition,AI_ML,"Python,Keras,Streamlit",Basic,4+,False,False,2,2024
S0475,P0971,File Encryption Tool,Other,"C#,.NET,SQL Server",Intermediate,3,False,False,10,2024
S0477,P0972,Fake News Detection System,AI_ML,"Python,TensorFlow,Flask",Advanced,3,True,False,11,2025
S0479,P0973,File Encryption Tool,Other,"Python,Flask,SQLite",Advanced,3,True,True,18,2022
S0479,P0974,Pulse Oximeter Design,Embedded,"C,Arduino,PCB Design",Basic,2,False,False,2,2025
S0480,P0975,Image Classification using CNN,AI_ML,"Python,PyTorch,FastAPI",Basic,3,False,True,4,2025
S0480,P0976,Wearable Health Monitor,IoT,"NodeMCU,C,Blynk",Advanced,1,False,False,19,2023
S0481,P0977,Retail Demand Forecasting,Data,"Python,Pandas,Matplotlib",Basic,4+,False,False,6,2022
S0481,P0978,Cryptocurrency Price Predictor,Finance,"Python,Dash,Plotly",Basic,1,False,False,3,2024
S0482,P0979,Inventory Management System,Other,"Kotlin,Android Studio,Firebase",Intermediate,1,False,False,7,2022
S0483,P0980,Inventory Management System,Other,"Java,Spring,MySQL",Intermediate,1,True,False,5,2023
S0483,P0981,Smart Parking System,IoT,"NodeMCU,C,Blynk",Basic,4+,False,False,4,2024
S0483,P0982,File Encryption Tool,Other,"Kotlin,Android Studio,Firebase",Advanced,1,False,True,9,2025
S0484,P0983,RFID-based Attendance System,Embedded,"Verilog,FPGA,ModelSim",Intermediate,3,False,True,5,2023
S0484,P0984,Pulse Oximeter Design,Embedded,"C,ARM,RTOS",Advanced,4+,True,True,19,2024
S0485,P0985,Industrial IoT Dashboard,IoT,"Arduino,C++,Sensors",Basic,3,False,False,5,2025
S0485,P0986,Travel Planner Application,Other,"PHP,Laravel,MySQL",Intermediate,2,False,True,10,2023
S0486,P0987,Travel Planner Application,Other,"Kotlin,Android Studio,Firebase",Intermediate,3,False,True,7,2024
S0486,P0988,Food Delivery App,Web,"Django,Bootstrap,PostgreSQL",Basic,2,False,False,6,2023
S0487,P0989,Library Management System,Web,"Vue.js,Django,SQLite",Intermediate,2,True,False,12,2023
S0488,P0990,Sales Forecasting Model,Data,"R,ggplot2,dplyr",Intermediate,1,False,True,7,2024
S0489,P0991,Stock Portfolio Tracker,Finance,"Excel,VBA,SQL",Advanced,1,False,True,19,2023
S0490,P0992,E-Commerce Platform,Web,"Vue.js,Django,SQLite",Advanced,3,False,True,13,2025
S0491,P0993,Job Portal with Matching,Web,"Vue.js,Django,SQLite",Basic,2,False,False,3,2024
S0491,P0994,Drone Flight Controller,Embedded,"C++,STM32,FreeRTOS",Intermediate,4+,False,False,9,2023
S0491,P0995,Inventory Management System,Other,"Kotlin,Android Studio,Firebase",Intermediate,4+,True,True,6,2025
S0491,P0996,Industrial IoT Dashboard,IoT,"Arduino,Python,Firebase",Advanced,3,True,True,17,2023
S0492,P0997,Credit Risk Assessment,Finance,"Python,Pandas,yfinance",Basic,2,False,False,5,2025
S0493,P0998,QR Code Generator,Other,"Java,Spring,MySQL",Intermediate,2,False,True,4,2024
S0494,P0999,Inventory Management System,Other,"PHP,Laravel,MySQL",Advanced,1,True,True,15,2024
S0494,P1000,Medical Image Segmentation,AI_ML,"Python,Scikit-learn,Pandas",Basic,1,False,False,4,2022
S0494,P1001,Fake News Detection System,AI_ML,"Python,Keras,Streamlit",Intermediate,2,True,True,4,2024
S0495,P1002,Sales Forecasting Model,Data,"SQL,Python,Airflow",Advanced,3,True,True,20,2025
S0495,P1003,Drone Flight Controller,Embedded,"C,PIC,Assembly",Advanced,4+,True,False,9,2023
S0496,P1004,Predictive Maintenance using ML,AI_ML,"Python,TensorFlow,Docker",Intermediate,1,True,False,4,2025
S0496,P1005,Air Quality Monitoring System,IoT,"NodeMCU,C,Blynk",Intermediate,2,False,True,9,2025
S0497,P1006,Social Media Analytics,Data,"Python,Pandas,Matplotlib",Intermediate,4+,False,False,9,2023
S0498,P1007,Fitness Tracking App,Other,"C#,.NET,SQL Server",Basic,3,False,False,4,2023
S0498,P1008,Loan Default Prediction,Finance,"R,Shiny,quantmod",Intermediate,1,False,True,5,2023
S0499,P1009,Personal Finance Manager,Finance,"Python,NumPy,Matplotlib",Basic,3,False,True,4,2023
S0500,P1010,Student Information System,Web,"React,Express,PostgreSQL",Advanced,2,False,True,11,2024
S0501,P1011,Digital Lock System,Embedded,"C,Arduino,PCB Design",Intermediate,2,True,False,4,2022
S0501,P1012,Loan Default Prediction,Finance,"Python,Dash,Plotly",Advanced,1,True,True,15,2024
S0502,P1013,Water Quality Sensor Network,IoT,"Raspberry Pi,Python,MQTT",Basic,2,False,False,2,2024
S0502,P1014,Loan Default Prediction,Finance,"R,Shiny,quantmod",Intermediate,1,False,True,12,2023
S0502,P1015,Image Classification using CNN,AI_ML,"Python,OpenCV,NumPy",Advanced,2,True,True,16,2023
S0502,P1016,Air Quality Monitoring System,IoT,"ESP32,MicroPython,ThingSpeak",Advanced,3,True,True,8,2023
S0503,P1017,Real-time Chat Application,Web,"React,Node.js,MongoDB",Basic,3,True,False,6,2024
S0503,P1018,File Encryption Tool,Other,"Python,Flask,SQLite",Intermediate,4+,False,False,7,2024
S0503,P1019,Motor Speed Controller,Embedded,"C,ARM,RTOS",Basic,2,True,True,5,2024
S0504,P1020,Pulse Oximeter Design,Embedded,"C,Arduino,PCB Design",Intermediate,2,False,True,10,2023
S0504,P1021,Travel Planner Application,Other,"PHP,Laravel,MySQL",Intermediate,1,False,True,12,2024
S0505,P1022,Predictive Maintenance using ML,AI_ML,"Python,Scikit-learn,Pandas",Intermediate,3,False,False,6,2022
S0505,P1023,Education Data Mining,Data,"Python,Databricks,Spark",Basic,3,False,False,6,2024
S0505,P1024,Library Management System,Web,"Vue.js,Django,SQLite",Intermediate,2,False,True,5,2024
S0506,P1025,Online Learning Management System,Web,"Angular,Spring Boot,MySQL",Intermediate,1,True,True,10,2024
S0507,P1026,Invoice Management System,Finance,"Python,Dash,Plotly",Advanced,2,True,True,14,2024
S0507,P1027,Fitness Tracking App,Other,"Kotlin,Android Studio,Firebase",Basic,2,False,False,5,2023
S0508,P1028,Library Management System,Web,"Angular,Spring Boot,MySQL",Basic,2,False,False,4,2024
S0508,P1029,Fitness Tracking App,Other,"Kotlin,Android Studio,Firebase",Advanced,4+,False,True,14,2025
S0508,P1030,Traffic Light Controller,Embedded,"C,PIC,Assembly",Basic,3,False,False,3,2024
S0508,P1031,Music Player Application,Other,"C#,.NET,SQL Server",Basic,3,False,False,3,2024
S0509,P1032,Drone Flight Controller,Embedded,"Verilog,FPGA,ModelSim",Basic,2,False,False,6,2025
S0509,P1033,Air Quality Monitoring System,IoT,"Arduino,Python,Firebase",Basic,4+,False,True,2,2024
S0510,P1034,Line Following Robot,Embedded,"Verilog,FPGA,ModelSim",Intermediate,1,False,True,6,2023
S0510,P1035,Attendance Management System,Other,"C#,.NET,SQL Server",Intermediate,3,False,True,11,2024
S0510,P1036,Industrial IoT Dashboard,IoT,"Arduino,Python,Firebase",Intermediate,1,False,False,7,2025
S0510,P1037,Social Media Analytics,Data,"Python,Power BI,Excel",Basic,4+,False,True,3,2022
S0511,P1038,Password Manager,Other,"C#,.NET,SQL Server",Intermediate,2,True,True,12,2024
S0511,P1039,Industrial IoT Dashboard,IoT,"Arduino,Python,Firebase",Intermediate,1,False,False,5,2025
S0512,P1040,AI-Powered Resume Screener,AI_ML,"Python,OpenCV,NumPy",Intermediate,2,False,False,4,2024
S0512,P1041,Handwritten Digit Recognition,AI_ML,"Python,TensorFlow,Docker",Basic,4+,False,False,4,2025
S0512,P1042,Text Summarization using BERT,AI_ML,"Python,Hugging Face,Transformers",Basic,1,False,False,4,2025
